Participant_ID,Age,Gender,Sport_Type,Experience_Years,Training_Method,Adaptation_Type,Session_Count,Session_Duration_Min,Training_Period_Weeks,Intervention_Intensity_Level,Intrinsic_Motivation,Extrinsic_Motivation,Anxiety_Level,Stress_Coping_Ability,Resilience_Index,Self_Confidence_Score,Performance_Score,Training_Adherence_Rate,Post_Session_Satisfaction_Score,Motivation_Gain,Confidence_Gain,Stress_Reduction_Percentage,Adaptation_Effectiveness_Score
17426,25.05845421,Male,Football,9.483943538,Mindfulness,Coach-adjusted,17.53604492,31.32818526,7.360869189,Low,62.63514894,77.62028244,41.57140439,69.28722016,88.62217346,60.45838279,67.2727632,63.40369599,64.91680394,2.485924009,27.36136497,16.84066897,13.53161684
17427,21.8251681,Male,Football,3.438173267,Visualization,Coach-adjusted,12.76766367,32.67673239,5.944007755,Low,63.06342462,55.74141702,57.58022583,90.1322516,71.79022608,61.85826819,85.90881716,77.09270934,78.46229668,3.450401782,3.378590069,6.827403002,12.79670012
17428,21.8414568,Male,Tennis,7.657633378,Goal-setting,AI-guided,7.286383295,62.84777683,9.353696327,High,65.49038428,77.81204068,53.23971296,61.08645822,53.40967653,71.42971642,100,80.22749522,80.44644262,1.631504889,6.166945918,11.7638778,15.15412292
17429,21.41686458,Male,Athletics,0.810819721,Self-talk,Coach-adjusted,8.985565563,54.426052,7.477485113,Medium,70.34876889,77.54888521,12.74407971,74.89077591,95.70332495,28.99932329,53.38472616,77.45922457,70.056937,13.06766501,18.94722387,21.67533705,10.14516979
17430,23.90049455,Male,Tennis,4.087622899,Visualization,AI-guided,14.6234547,71.83977718,7.431660548,Medium,88.45933244,52.75036008,60.40751434,83.71076278,74.33144413,79.83568241,44.19430103,72.58322927,61.15861096,10.28461672,16.90609751,26.09331024,9.093443352
17431,26.18605775,Male,Swimming,8.783681618,Self-talk,AI-guided,15.54304937,56.36364944,8.23175852,Medium,87.62232507,67.45888017,25.37936387,96.03121235,87.62719666,73.79114866,64.72140136,87.05356735,68.32192271,0.25139838,4.793334067,23.55520002,3.695847685
17432,36.68546962,Female,Swimming,5.607507526,Goal-setting,Feedback-based,17.63967085,74.76751185,7.745779511,Medium,81.60160396,67.47386963,78.68222777,65.13840035,66.11735978,46.65409568,89.30922395,77.68299426,47.38456647,9.090165544,14.88031653,13.97951985,13.79820914
17433,24.71644451,Male,Swimming,5.406613533,Self-talk,Coach-adjusted,14.21078139,46.72247362,6.587315852,Low,64.47707489,62.7863434,44.88144424,74.86669333,60.50559876,54.88298816,83.39296521,78.32462704,62.10993207,4.773753467,12.10067381,14.52381887,3.875542723
17434,26.75028806,Female,Swimming,4.672584764,Self-talk,Coach-adjusted,14.86014012,30.29785236,9.049470908,Low,65.1724486,55.13308159,54.77088074,73.75353849,73.38889676,53.27516204,66.21807167,58.12067626,87.26971736,2.577865948,15.3181672,19.26819902,12.20387613
17435,13.83179201,Female,Swimming,4.067353603,Goal-setting,AI-guided,11.86039061,74.73373504,6.218003543,Medium,53.65970096,70.17437253,52.66675485,56.00203399,72.05153353,89.80042904,83.74463579,86.51489019,86.79161736,5.215260613,3.46347102,15.83371658,14.04318439
17436,27.59026923,Male,Basketball,3.167529653,Cognitive Restructuring,Feedback-based,7.63421355,54.4976646,4.535184487,High,63.77735051,73.92029617,24.63658011,88.19637826,56.88184867,59.04138623,59.74455485,73.97978072,66.88767837,6.696836304,12.18133309,20.47025412,12.0669141
17437,26.74336337,Male,Tennis,4.578623201,Mindfulness,Feedback-based,9.498812342,37.69215673,6.81764777,Medium,74.62681873,62.4642931,32.20108059,75.05084879,89.46673152,59.0659436,82.63598263,67.75199918,77.19782145,9.389704567,4.616609323,15.56979222,15.59095322
17438,26.2175787,Male,Football,1.966704544,Self-talk,AI-guided,5.908676318,89.18989871,6.091548936,Low,75.0352582,61.88048028,51.02061395,79.61847112,38.33605778,55.71784739,66.55353215,72.36087774,81.96166743,2.210827769,17.47870999,11.3551612,23.48940723
17439,20.67090237,Male,Tennis,11.99546035,Mindfulness,Coach-adjusted,10.55765469,44.76953134,7.292878471,High,66.16964199,79.35219073,33.98703451,70.63428887,69.01866687,55.32693236,83.45019838,96.62421302,74.22508545,4.177999308,10.41849461,12.42828717,17.2254444
17440,29.12063718,Male,Tennis,2.240944644,Self-talk,AI-guided,21.05561549,51.3488666,12.65740879,Medium,96.60942872,85.51627711,43.87320635,96.54430636,70.2993647,58.75383225,71.17409793,95.96091202,70.64952477,10.06322521,0.648074908,15.37155513,14.68511709
17441,17.94216864,Female,Tennis,6.975201349,Goal-setting,Coach-adjusted,10.53095431,69.60715449,9.188732074,Low,78.83117109,76.36490338,46.26214353,73.90754744,67.00651795,53.57510524,76.0208534,87.6365418,73.56867757,5.977609249,11.2347589,16.04104647,9.768513646
17442,24.78404903,Male,Tennis,6.306718131,Goal-setting,Coach-adjusted,23.08622088,82.30192565,10.44930172,Medium,64.56456644,65.59130154,42.74290396,99.22387494,59.82148046,61.36757609,88.92523034,86.64746066,100,12.98700168,6.451239001,24.99942459,8.694834912
17443,23.08892751,Female,Athletics,5.826073537,Mindfulness,Coach-adjusted,12.93710498,48.9758772,8.639970121,Low,91.41380082,86.41023445,68.00185181,83.97353103,65.94972227,62.4333056,76.16446985,84.87712407,81.62153979,4.043206807,7.515208491,10.37476652,8.901936222
17444,27.73544625,Male,Football,6.540677101,Mindfulness,Coach-adjusted,14.67160211,40.23327774,5.481929252,Medium,68.15598976,44.61396707,35.27296698,74.79938549,84.0933271,55.52280975,94.79181173,87.78016502,67.7585768,11.21331914,11.00557721,16.71102109,13.03146035
17445,27.28207812,Male,Athletics,12.54101588,Goal-setting,AI-guided,18.80840376,52.54034232,5.231983171,High,80.943364,63.95724067,24.95029457,59.66601645,73.70997472,78.98536667,96.21160014,64.72321749,79.0145519,5.405089806,22.15907236,13.47003983,7.008571958
17446,27.86261034,Male,Swimming,1.471225176,Self-talk,Feedback-based,4.74011396,62.36653229,4.941306098,Medium,90.23315052,74.7451643,37.65502783,100,84.41996489,58.37433668,79.59638083,62.98770915,75.59713382,6.879322578,22.16610253,23.56830447,12.79742676
17447,25.01826391,Male,Football,5.887102828,Goal-setting,Feedback-based,7.79645823,69.5700515,11.37281842,Medium,100,68.99486845,43.68399077,100,88.18775332,47.34983918,82.25452256,72.76442716,77.31102476,7.802776573,16.8766016,12.3185395,16.28369503
17448,24.93592611,Female,Athletics,3.588790414,Mindfulness,Coach-adjusted,11.2579121,82.30716574,10.63626274,Medium,65.03836874,90.25569958,30.72246469,72.14239035,67.92554924,98.67665809,80.32401395,63.52610216,83.70017732,8.560132723,9.484936937,4.874609973,9.464246157
17449,21.36585995,Male,Tennis,8.270982742,Self-talk,AI-guided,5.987843671,72.97946308,3.817470155,Medium,65.91581926,64.02724754,47.77075149,77.45204415,65.57809329,38.56409883,92.81293584,72.40929307,43.75380497,4.539327028,4.392062401,17.73530165,7.29327725
17450,28.3806569,Male,Tennis,5.10757852,Goal-setting,Coach-adjusted,14.32715002,66.69731225,5.269047358,Medium,76.50494522,49.42856571,68.26853347,79.36577685,88.80081202,62.23707692,83.86439184,86.19752488,61.55185667,6.819882741,18.06253793,19.22352778,19.13353807
17451,21.90411432,Male,Swimming,6.050233478,Goal-setting,Feedback-based,11.97034675,64.38842149,7.462925597,Medium,91.85962431,75.62825764,59.65867691,37.45227014,72.30325739,32.1704602,68.00879408,76.33116551,60.13076187,4.127662095,14.73796706,14.69273706,13.42709963
17452,23.13871609,Female,Swimming,6.885524438,Cognitive Restructuring,Feedback-based,17.12181079,67.76731474,9.342636462,High,94.80593524,85.63630031,30.16207918,83.46425248,97.89978546,54.22119162,66.89303726,84.35062814,77.12185874,2.086402755,18.93527136,6.091834095,15.88904932
17453,28.88905831,Female,Swimming,1.834713337,Visualization,AI-guided,0.858905009,100,7.818126307,Medium,87.86356866,99.99086967,50.28553946,73.24186158,88.61408272,67.95953477,58.96826371,66.1682461,54.58704588,0.384661148,30.70375382,21.86613402,8.379668318
17454,33.76292977,Female,Athletics,0.494219164,Goal-setting,AI-guided,13.38213018,19.75676009,6.547478771,Medium,62.1288667,35.49624554,67.45429831,82.24348968,71.03044622,89.29558814,73.07958179,72.104349,99.50125468,10.15180854,13.64793787,5.669662096,14.18008623
17455,33.17924194,Female,Swimming,5.266952927,Mindfulness,Feedback-based,12.24449211,49.00826292,6.916427208,Medium,71.84346642,71.48395525,72.96678456,94.85906002,74.28587659,100,73.16754349,85.40331319,68.1748948,10.89146394,7.466498087,13.19672689,9.340130107
17456,27.29078361,Male,Football,0,Self-talk,AI-guided,0,46.19319243,7.73068149,Low,84.97614197,47.77325835,37.87294993,53.68522243,68.9895154,51.49041151,52.74224241,83.53820589,100,5.066581188,13.33465808,17.27179202,9.281425334
17457,26.67923224,Female,Tennis,0.127892184,Mindfulness,Coach-adjusted,19.43993998,59.26923311,8.814148672,Low,54.18734855,55.75587851,44.90352996,72.19498059,73.62903996,75.6328745,62.60707945,70.89262304,72.96158398,0,7.224941588,20.61786942,10.10340637
17458,24.69937022,Female,Athletics,4.126848534,Goal-setting,AI-guided,15.49010517,54.67613263,4.369961693,Medium,75.10766608,60.52944328,38.12886533,61.86843136,69.43145147,67.12068121,46.05535066,85.96097528,100,8.096713192,5.653024785,13.22437669,11.80061641
17459,27.80882618,Male,Athletics,1.631217363,Mindfulness,Feedback-based,10.11525723,41.04472759,7.960299465,Medium,68.21567329,77.41405949,33.95337657,93.61666195,64.81429707,90.40727021,81.33874315,58.51743481,50.76742854,8.914852485,9.119911996,9.598108675,14.90797606
17460,30.03757022,Female,Athletics,3.242558779,Cognitive Restructuring,Feedback-based,14.50859666,52.06255183,10.15191219,Medium,75.48645368,68.95116614,40.73184049,77.06477606,78.60489893,71.87667236,88.7465934,99.10370139,78.76985017,11.69328216,14.35027459,18.05072949,17.22564981
17461,19.63461363,Male,Tennis,0,Cognitive Restructuring,Coach-adjusted,11.53870203,41.89545297,8.555024418,Medium,71.1395881,57.94975951,71.52258319,66.71805254,75.04591023,91.22422279,46.47592738,52.05601238,87.68687082,10.63701237,6.894606938,18.23631582,15.18690741
17462,23.65721825,Female,Tennis,6.380750038,Mindfulness,AI-guided,7.142795693,58.66741388,7.027891096,Medium,87.3607511,64.12707285,47.60413433,100,65.65697256,62.75343564,63.75807729,64.48035506,86.23531459,4.222173097,9.333589028,16.37840993,12.44207359
17463,21.182288,Male,Swimming,7.744748809,Mindfulness,Feedback-based,0,70.77841344,9.205234422,Medium,72.98621194,66.67731653,0,70.21411942,89.48218119,48.98595584,69.76243753,98.99615344,92.71667828,10.58306919,13.47785991,17.86525861,10.13852722
17464,26.00376371,Male,Swimming,5.688601433,Self-talk,Coach-adjusted,6.415704161,63.2776496,9.481731817,High,84.89311376,85.1954544,51.34663183,100,85.41979228,60.89336455,56.36235342,80.15336869,84.63914817,7.550382798,13.53413796,14.21453111,9.19991872
17465,20.4517459,Female,Tennis,5.459180724,Self-talk,Feedback-based,3.562963491,66.86226248,6.306282341,High,75.85461935,78.99935526,40.54128755,94.28072891,88.75729593,65.87830897,73.29388847,62.80540322,71.37404646,6.380160935,2.57744899,17.78307727,8.721260589
17466,25.6174087,Male,Swimming,0,Self-talk,Feedback-based,9.5431983,35.44715873,6.653860454,Low,74.20728552,78.08971992,17.06283859,66.11063906,64.38208423,59.05975568,70.2522426,71.55785888,68.0913513,5.963118331,8.506220918,14.35548486,8.443117349
17467,27.66699144,Male,Football,9.846272233,Self-talk,Feedback-based,12.12213751,70.30335354,8.339108778,Medium,35.27298216,76.91089845,69.86177513,100,69.86907271,58.15642868,82.06163699,66.76474211,74.82943343,10.5434054,11.18809025,11.02166567,14.17241208
17468,31.39361373,Male,Tennis,4.688409293,Self-talk,AI-guided,11.52637293,37.72131429,8.137593579,Medium,83.73091228,49.00059243,32.15895475,62.80959958,90.98137363,64.053988,77.67455095,62.95513619,61.34723961,7.784222251,13.33381911,14.06717925,13.49942052
17469,23.08375401,Male,Athletics,0.113481308,Goal-setting,Feedback-based,8.664814085,75.57758647,4.696829462,Low,67.81852363,88.34941833,77.48688878,84.71394116,81.46409275,86.94108585,55.81365085,81.95496421,79.06635748,0.902617401,11.28092751,11.15247429,8.143037272
17470,27.46691754,Male,Football,4.259061905,Goal-setting,Feedback-based,13.12165076,61.00248847,11.91794494,Low,62.17182671,50.36269958,39.60196515,47.58918431,51.79887049,74.32071107,82.1921253,81.89686303,68.81886404,0,11.98034941,10.67064253,13.59969143
17471,30.44393109,Male,Tennis,8.649084699,Visualization,AI-guided,10.22355492,83.1445467,11.49875457,Medium,58.7233127,72.31737057,40.87643371,69.14217872,45.43403121,44.55027383,64.68755491,84.58612299,76.81713174,5.649791607,15.68706281,12.48122231,10.74431192
17472,25.68636599,Male,Tennis,7.08809693,Visualization,Coach-adjusted,16.22811972,60.70140809,9.720178253,Medium,55.08028583,64.98407523,37.37318437,73.96350185,82.21199826,53.70646874,70.20563121,83.64798789,40.90856703,14.68295834,9.373721955,12.44217532,9.505339834
17473,32.40535354,Male,Swimming,3.054090925,Goal-setting,AI-guided,15.0488917,68.31642616,4.763776864,Medium,72.51666228,51.37085268,72.52842419,52.937668,67.38329329,52.15638605,80.26165426,87.5723638,81.21185753,9.982927362,10.43622409,10.13277761,11.88386441
17474,17.90472888,Male,Swimming,3.049976672,Goal-setting,AI-guided,10.44623856,59.03045483,5.003312483,Low,79.21730362,79.41199481,55.08491038,77.11266602,76.43556944,37.71518698,52.80256505,73.43576482,57.5007024,7.522870504,8.010174786,13.9925423,18.25240814
17475,16.87292364,Male,Swimming,9.008901823,Visualization,AI-guided,3.618757951,54.33125542,7.62382043,Medium,72.89515199,62.9442975,37.92338095,82.70810182,93.97877876,81.7832569,72.78876764,65.32322383,82.50313904,4.959631714,6.836770291,18.20292887,7.427011803
17476,21.34052264,Male,Football,2.980806781,Cognitive Restructuring,Feedback-based,8.886264736,49.62093968,4.589825087,Low,77.67195298,67.02900479,24.82512561,70.86042813,54.04353881,66.602189,71.57503113,78.32970814,98.30742305,6.357346415,14.21100722,5.522741142,14.93483055
17477,21.30984631,Female,Basketball,0.106776756,Mindfulness,Coach-adjusted,15.07136276,60.51312967,3.160741933,High,90.67685057,88.21298935,83.26150249,54.78318868,69.06225508,54.5550807,62.55818852,70.9943986,74.27520708,11.17159742,8.559471936,29.17804153,10.657728
17478,32.06945263,Male,Tennis,7.584172105,Self-talk,Feedback-based,4.293933526,18.62364666,11.82603556,Medium,59.72259923,75.30585506,70.8992042,84.0600982,69.61256626,33.13068129,91.46018904,73.41084889,100,3.282312684,16.87542847,13.66269449,13.00965273
17479,22.51849125,Female,Swimming,0.831067017,Self-talk,AI-guided,17.46479754,47.46983534,7.928688683,Medium,70.78367579,73.67160697,45.71539833,72.05790108,76.07945441,60.92672228,76.00234615,79.02564103,58.98293915,9.503152809,10.71090623,14.53104138,11.55991678
17480,28.41168229,Female,Football,2.524587994,Mindfulness,Feedback-based,7.120419296,58.8111591,5.994097626,High,80.19961869,63.13090302,10.53311114,87.42038998,65.07875206,58.82657514,71.65134043,73.33058238,67.95877001,11.0752878,15.17086044,17.83343184,13.77756768
17481,31.10720567,Male,Swimming,1.670093967,Goal-setting,AI-guided,7.019592817,64.68301607,7.190700717,Medium,81.13516206,72.07106815,19.68519872,58.24208638,80.5638495,85.73861655,75.72012789,79.74424383,69.13601297,8.835348473,9.804975095,13.46955737,11.29504246
17482,21.86800807,Male,Basketball,6.837345344,Goal-setting,Coach-adjusted,14.85132012,70.04553186,8.49085656,Low,69.36339424,68.86591117,38.37303878,70.27199348,91.12703202,96.94827383,90.74693297,77.37783651,73.49854501,7.361947378,6.133537314,12.46712625,18.08156145
17483,29.26887221,Female,Football,5.540940599,Goal-setting,Feedback-based,11.20379981,61.29914337,8.536635399,High,72.68186215,55.57218984,40.39999765,52.51910476,100,29.99486527,76.12744339,81.87673136,84.81046255,6.333737985,8.089870319,20.36920153,11.7965134
17484,22.69857753,Male,Football,0.968813976,Visualization,Feedback-based,15.00484158,57.20951708,7.101695552,Medium,97.1097078,69.81380906,61.36840284,96.19206802,87.5988754,47.35625386,69.7556205,66.58771115,67.73282686,9.101712547,16.32388039,20.549591,8.185392705
17485,21.45078791,Male,Athletics,9.396765982,Mindfulness,Coach-adjusted,0,59.4728564,3.866275365,High,41.91218577,73.68227707,47.98147272,61.3153311,75.58161013,55.60210269,53.11966105,59.00452775,57.5032789,4.451534513,4.176766513,18.87946956,14.61317797
17486,27.6140705,Female,Athletics,6.548678091,Visualization,Coach-adjusted,9.812441144,36.3037083,8.23355833,Low,82.34604716,43.41045517,21.86215628,49.99962327,63.91984792,100,73.63236837,66.3963199,87.00473863,2.464145956,0,17.63961479,8.389053844
17487,24.70373461,Female,Football,0,Goal-setting,Feedback-based,8.885229328,32.32982258,6.503015508,Medium,74.86935675,70.19187812,78.73078541,57.32659398,59.28845258,70.48104613,84.30907257,80.32452751,86.20530737,4.23606054,5.0368423,8.968871959,18.5185821
17488,25.39623467,Female,Swimming,7.765256111,Visualization,Feedback-based,6.311959959,72.09215211,7.639554689,Low,70.86857085,81.02551611,31.2979549,78.78479851,75.01866005,39.33185587,97.89730626,92.06800504,73.42617944,6.648601012,16.16001919,16.6375852,16.49936875
17489,26.50267474,Male,Tennis,4.982239579,Goal-setting,Feedback-based,15.89194602,65.78705886,6.136415366,High,100,65.26346169,81.12004067,80.2895067,60.61292874,91.52736529,78.5325067,79.28083672,71.86071888,4.998865917,22.32052798,17.69246727,4.713909322
17490,27.28526518,Male,Swimming,7.762075025,Goal-setting,Coach-adjusted,11.68696658,34.5881281,7.758812046,Low,88.63849507,52.57731321,49.80934805,45.2230241,43.97340307,66.25717087,75.7921198,89.73147795,97.78622156,1.147879795,18.39572106,21.0013682,9.098159889
17491,23.5748144,Male,Swimming,4.056920128,Self-talk,AI-guided,16.13800022,75.31270245,7.257872952,High,52.65161595,69.3222814,46.36440036,87.20982548,88.70621909,52.17123515,73.13070288,89.7043761,65.57625066,6.857696344,19.24833879,17.41566889,7.513857806
17492,22.15286029,Male,Tennis,1.848925249,Mindfulness,AI-guided,11.35230971,47.10191111,5.910336947,Low,70.89808223,100,76.12876395,88.16356477,59.51704083,72.08907481,82.06288126,100,72.07698604,2.589943708,14.23952938,18.63667246,7.513637458
17493,23.24309579,Male,Tennis,5.722746683,Self-talk,Feedback-based,18.07462667,48.37929912,6.353993882,Medium,82.6457651,70.86969965,56.95047344,86.51178903,75.88431959,74.51264921,52.12456026,89.16760761,77.18616762,2.976690522,11.42466946,3.891835815,5.257088212
17494,27.13027664,Female,Swimming,0,Mindfulness,AI-guided,13.97597666,66.63089157,6.400180568,High,88.11073805,66.82775568,53.69906901,48.14355433,86.99081369,60.38183637,88.29646421,89.04339006,64.75107972,5.717392959,5.022533426,22.04355568,10.78370395
